StoreID,1/3/16,1/10/16,1/17/16,1/24/16,1/31/16,2/7/16,2/14/16,2/21/16,2/28/16,3/6/16,3/13/16,3/20/16,3/27/16,4/3/16,4/10/16,4/17/16,4/24/16,5/1/16,5/8/16,5/15/16,5/22/16,5/29/16,6/5/16,6/12/16,6/19/16,6/26/16,7/3/16,7/10/16,7/17/16,7/24/16,7/31/16,8/7/16,8/14/16,8/21/16,8/28/16,9/4/16,9/11/16,9/18/16,9/25/16,10/2/16,10/9/16,10/16/16,10/23/16,10/30/16,11/6/16,11/13/16,11/20/16,11/27/16,12/4/16,12/11/16,12/18/16,12/25/16
170,6511.5,5365.6,6015.0,7168.5,5899.8,7868.6,5204.1,6337.1,6396.3,7043.6,6754.9,6012.9,7652.1,5815.0,5122.0,7180.0,6432.0,6968.0,6128.0,5282.0,6714.0,5122.0,5178.0,5572.0,5178.0,6495.0,6610.0,7097.0,5299.0,6258.0,5092.0,7193.0,6944.0,6415.0,7152.0,7004.0,6648.0,6307.0,7536.0,6807.0,7425.0,5691.0,7533.0,7343.0,5519.0,7284.0,9673.0,5734.0,8510.0,8329.0,10161.0,8360.0
171,4285.2,3854.2,4197.9,5439.9,4289.6,7074.2,5925.0,4860.9,5128.3,4071.9,4494.0,4429.9,4194.6,4740.0,4589.0,4639.0,4162.0,5730.0,3990.0,4113.0,3771.0,5126.0,4890.0,3994.0,3634.0,4152.0,4431.0,4270.0,3738.0,4033.0,5039.0,5632.0,4334.0,5509.0,5782.0,4046.0,3987.0,4993.0,4592.0,4413.0,4899.0,5577.0,4553.0,4308.0,4607.0,5157.0,7545.0,5475.0,4494.0,8296.0,8813.0,5499.0
172,12653.7,13611.1,15607.9,17831.9,16729.0,16826.0,12109.8,13102.8,12540.6,15146.9,16873.4,17381.7,16724.7,14987.0,14928.0,14964.0,12135.0,16523.0,16342.0,14537.0,12223.0,11192.0,12657.0,15048.0,11937.0,12489.0,14821.0,13345.0,16244.0,11399.0,14640.0,14198.0,13149.0,17435.0,13310.0,16374.0,17260.0,14690.0,12428.0,14951.0,13702.0,16368.0,16039.0,16536.0,17326.0,20213.0,19511.0,16016.0,13893.0,17919.0,26507.0,20161.0
173,12642.6,12869.0,13171.5,11246.3,13289.2,13731.8,13889.8,13894.3,14893.9,15599.9,11448.0,16866.2,14315.7,13990.0,11575.0,11563.0,11175.0,12566.0,12117.0,10939.0,11247.0,9709.0,10114.0,9971.0,10471.0,12678.0,12167.0,13860.0,10091.0,13422.0,12870.0,10075.0,10413.0,11311.0,12443.0,12365.0,11209.0,13510.0,14870.0,12993.0,11084.0,13154.0,12306.0,12456.0,11602.0,13317.0,19812.0,11169.0,11662.0,18371.0,23105.0,18703.0
174,11124.0,11451.1,11858.9,11739.5,12917.5,19449.1,13881.0,16062.3,13578.2,13494.3,15114.2,17593.8,13566.1,14031.0,15036.0,11733.0,11461.0,14869.0,14960.0,10392.0,11432.0,14899.0,13240.0,9968.0,12687.0,14594.0,14154.0,11208.0,10383.0,10636.0,14651.0,15438.0,15032.0,12506.0,12455.0,10789.0,14865.0,16083.0,12680.0,16659.0,15625.0,16551.0,14576.0,15008.0,17093.0,14066.0,15599.0,11977.0,15742.0,21547.0,17025.0,20562.0
175,13889.0,11652.1,11318.2,16195.9,14908.9,15931.0,12146.4,15398.9,12847.5,16642.9,12569.7,12114.1,16702.1,11089.0,15513.0,15382.0,10967.0,15403.0,14623.0,13898.0,13077.0,14409.0,12732.0,13921.0,11908.0,14178.0,12746.0,11855.0,14637.0,10792.0,14245.0,13142.0,11999.0,15567.0,12108.0,11852.0,12928.0,12323.0,11837.0,12773.0,13365.0,12324.0,13022.0,15750.0,14893.0,18906.0,18107.0,14091.0,17817.0,21352.0,19890.0,17402.0
176,13195.4,15455.0,12151.8,13130.8,13964.4,17502.3,15858.8,13581.0,12708.6,14469.5,17756.5,12813.1,12664.4,13306.0,11820.0,13447.0,12205.0,15939.0,13937.0,12937.0,13462.0,11453.0,12864.0,11360.0,10280.0,16707.0,13840.0,12601.0,11281.0,12269.0,15609.0,13528.0,16075.0,14256.0,16485.0,12416.0,13879.0,16742.0,12343.0,11797.0,13391.0,15132.0,13093.0,17277.0,15055.0,13245.0,22724.0,17041.0,14868.0,24497.0,24607.0,16109.0
177,11183.6,10417.8,8590.2,11501.3,10851.9,13530.4,11585.3,9759.8,12642.9,10700.0,13405.4,11921.3,9221.3,10459.0,9786.0,9389.0,8756.0,13269.0,10376.0,10794.0,8797.0,11271.0,9583.0,10810.0,8736.0,12734.0,10130.0,8375.0,10308.0,8299.0,11314.0,8795.0,8695.0,12814.0,9159.0,11824.0,10920.0,10935.0,12085.0,11514.0,10429.0,11730.0,9442.0,10568.0,9604.0,13373.0,12286.0,9788.0,12236.0,15973.0,18212.0,14910.0
178,11528.2,10959.6,13304.2,11000.5,11937.5,14796.9,12765.7,12136.7,13829.8,12690.3,11729.6,13915.9,12243.3,9995.0,10895.0,12378.0,13252.0,15184.0,10024.0,10158.0,12774.0,11806.0,12349.0,9897.0,12504.0,14016.0,11198.0,13258.0,10055.0,14737.0,15067.0,15375.0,10427.0,14047.0,15631.0,11866.0,14729.0,12665.0,15438.0,13720.0,12878.0,13082.0,11891.0,12185.0,16391.0,13614.0,15839.0,11157.0,16448.0,18328.0,18300.0,18462.0
179,13316.0,12775.4,14035.5,15717.7,12523.4,15092.0,16325.2,11396.8,16483.5,11619.8,14945.5,15047.8,16404.9,13317.0,11005.0,12389.0,11868.0,14982.0,14356.0,11049.0,11490.0,14958.0,12352.0,12167.0,11724.0,15510.0,10451.0,13634.0,13137.0,12862.0,11659.0,12049.0,14298.0,14952.0,15374.0,12122.0,13525.0,16008.0,11605.0,16710.0,16278.0,14977.0,13585.0,11461.0,17594.0,16451.0,15941.0,16029.0,17205.0,22323.0,24823.0,14660.0
180,6122.8,6583.2,5427.7,8178.1,5550.6,9843.9,7764.2,6222.4,7530.7,6474.8,7651.3,7537.3,7252.9,6322.0,6321.0,7037.0,5663.0,6790.0,6937.0,7071.0,5076.0,5138.0,6107.0,6179.0,5880.0,5961.0,5278.0,6626.0,6796.0,7419.0,6317.0,5467.0,5419.0,7450.0,6239.0,7922.0,7402.0,6052.0,7974.0,5648.0,7917.0,8348.0,8101.0,8329.0,6579.0,7572.0,9361.0,6624.0,7314.0,9449.0,12260.0,9781.0
181,5477.6,5672.6,6300.5,7154.5,7326.8,9487.3,7658.5,8491.1,5995.7,6038.7,7918.1,7004.8,8018.3,6912.0,5715.0,7566.0,6412.0,6031.0,5836.0,5714.0,5720.0,6446.0,7587.0,7448.0,5820.0,5918.0,7253.0,7147.0,6475.0,6362.0,7109.0,8196.0,8133.0,8202.0,6600.0,6930.0,8340.0,8397.0,6206.0,6768.0,8525.0,6805.0,7459.0,8086.0,7623.0,9195.0,8570.0,6080.0,7404.0,11968.0,9380.0,10766.0
182,9827.6,12290.7,11704.8,9409.7,11765.1,14765.7,12191.6,10507.2,11297.7,12330.6,11996.7,13126.5,12221.8,11652.0,12445.0,8459.0,11439.0,9989.0,9730.0,10769.0,8600.0,9583.0,10367.0,9087.0,9075.0,9512.0,8587.0,10037.0,8762.0,12316.0,11709.0,9128.0,8822.0,10433.0,11672.0,11899.0,9673.0,9666.0,10950.0,11630.0,13012.0,13429.0,9279.0,11056.0,11698.0,12323.0,17654.0,13375.0,14182.0,18101.0,19340.0,12101.0
183,7654.2,10123.8,7741.5,10944.5,11181.4,13000.5,7839.5,9521.8,8775.4,8546.0,9313.9,11397.9,10305.8,9966.0,10402.0,7798.0,10827.0,10967.0,8142.0,7814.0,8968.0,7809.0,9409.0,10302.0,7397.0,9500.0,8132.0,9273.0,8925.0,7797.0,7834.0,9241.0,7848.0,10574.0,8572.0,11101.0,10240.0,10500.0,10294.0,10324.0,11864.0,8960.0,9704.0,10352.0,10113.0,11078.0,14233.0,11643.0,11049.0,12439.0,14101.0,14123.0
184,8275.7,10814.2,9684.4,10110.9,11330.0,12418.9,8858.3,10443.7,8333.8,10827.1,9011.3,9834.1,9859.9,9244.0,9668.0,9621.0,11327.0,9523.0,8855.0,9449.0,9093.0,9582.0,8665.0,7994.0,9619.0,8760.0,7712.0,10421.0,7914.0,7716.0,8945.0,10480.0,9025.0,9706.0,10616.0,10987.0,9463.0,8321.0,8568.0,11774.0,8549.0,11047.0,11180.0,9797.0,11652.0,13376.0,15157.0,9455.0,10284.0,14340.0,12633.0,12266.0
185,5573.6,5470.9,6914.0,7207.9,5774.7,7538.3,6382.5,5740.5,7130.6,7108.5,5723.9,7162.6,7261.0,4761.0,4973.0,5792.0,6544.0,7666.0,5421.0,4992.0,5368.0,4827.0,6212.0,4944.0,6248.0,5961.0,5741.0,6211.0,4714.0,5920.0,6657.0,5333.0,6880.0,5258.0,5830.0,5781.0,6197.0,5669.0,6562.0,5150.0,6697.0,5649.0,6717.0,7005.0,6464.0,7104.0,8936.0,5565.0,6798.0,7605.0,10455.0,7579.0
186,4823.9,5509.9,5275.1,5871.8,6358.6,6280.0,4612.8,5534.7,5410.8,4793.7,6366.1,4912.2,5199.8,4727.0,6110.0,5982.0,5945.0,6502.0,5319.0,4352.0,4171.0,5227.0,5102.0,4234.0,4822.0,5393.0,4531.0,5215.0,6136.0,5913.0,5265.0,5324.0,6270.0,6293.0,5932.0,5808.0,4695.0,6422.0,5799.0,5470.0,6774.0,6707.0,6380.0,6583.0,6609.0,6426.0,6762.0,5126.0,5808.0,9082.0,8145.0,6104.0
187,7351.6,9470.1,10735.5,8434.0,9727.5,13978.4,9349.4,11587.4,9961.2,9882.6,11424.8,9806.1,11787.8,7619.0,8415.0,10755.0,11088.0,11277.0,9829.0,9782.0,9715.0,7444.0,9646.0,10512.0,8745.0,11859.0,7767.0,9130.0,10573.0,8919.0,9900.0,11360.0,10649.0,9430.0,11829.0,11377.0,10488.0,8298.0,11756.0,8293.0,8380.0,9792.0,9070.0,8224.0,10476.0,12281.0,12816.0,10230.0,10669.0,12232.0,17470.0,11997.0
188,13654.5,13669.1,14474.8,16044.8,15748.9,22117.3,16217.3,18071.9,17464.6,13960.4,17224.7,17318.9,17296.5,16640.0,13057.0,16659.0,13398.0,15122.0,12885.0,13113.0,14075.0,15660.0,16713.0,10989.0,15311.0,13753.0,12550.0,11340.0,13886.0,12187.0,17300.0,13611.0,16449.0,17482.0,16670.0,15360.0,16053.0,16135.0,13746.0,12456.0,14991.0,12504.0,13249.0,16210.0,13089.0,15604.0,16406.0,13639.0,18234.0,26249.0,27174.0,21374.0
189,14883.1,16312.2,15095.2,17016.6,16686.0,17005.8,16116.2,13195.4,14996.1,13285.9,19054.3,15518.5,14306.9,13232.0,14309.0,14373.0,16776.0,14499.0,11759.0,15065.0,14725.0,14160.0,12124.0,13199.0,11660.0,14376.0,16973.0,14450.0,13046.0,17090.0,16850.0,14395.0,12627.0,14093.0,16598.0,15124.0,14809.0,15257.0,15309.0,15389.0,17727.0,18515.0,12820.0,17230.0,16717.0,17819.0,22465.0,18014.0,20362.0,22344.0,25820.0,18182.0
190,5547.6,7061.9,5304.2,7158.8,7355.9,7421.6,6355.4,7026.3,7193.3,8430.8,6443.7,8654.8,7754.4,7116.0,8087.0,5697.0,6808.0,6463.0,6627.0,7629.0,6532.0,7435.0,6606.0,7031.0,6829.0,6955.0,5466.0,6348.0,7798.0,6160.0,6137.0,7446.0,6325.0,6312.0,7881.0,7022.0,5735.0,6047.0,7337.0,6136.0,6828.0,8816.0,6486.0,6011.0,8586.0,8227.0,7848.0,8802.0,9854.0,9492.0,9394.0,9924.0
191,5668.3,7224.5,5473.3,7236.4,6224.0,8280.0,6756.0,5958.0,5485.2,7053.3,6288.6,5904.1,6521.2,5268.0,5754.0,7020.0,6820.0,7247.0,5510.0,5948.0,5874.0,5109.0,7047.0,6636.0,5330.0,6396.0,5822.0,5403.0,6394.0,5637.0,5564.0,6016.0,6574.0,6148.0,6649.0,5449.0,6650.0,6786.0,6917.0,6722.0,6935.0,7576.0,5594.0,6476.0,6607.0,6976.0,7509.0,5359.0,6399.0,10512.0,10748.0,9305.0
192,12763.5,14316.6,13345.1,14184.1,11009.1,15019.8,14008.5,14935.8,12087.2,14763.5,13339.7,13669.3,13413.0,13890.0,14426.0,10585.0,13529.0,12717.0,11920.0,11872.0,14068.0,12238.0,14307.0,13451.0,11390.0,10956.0,12462.0,10839.0,12090.0,13010.0,12982.0,13427.0,11768.0,13933.0,11877.0,13669.0,12313.0,10685.0,12176.0,15522.0,14256.0,14201.0,12900.0,11617.0,12403.0,13086.0,19538.0,15090.0,14575.0,15355.0,23735.0,16711.0
193,9460.4,8423.2,7750.1,11848.1,10715.1,12794.8,11284.8,9418.4,11472.2,10614.9,10752.8,8866.9,11539.0,9235.0,10928.0,9160.0,10070.0,8288.0,10547.0,8295.0,9405.0,10279.0,8778.0,7934.0,7219.0,9629.0,10278.0,10137.0,10455.0,9202.0,8102.0,10273.0,9928.0,9413.0,9428.0,9006.0,8032.0,8675.0,9022.0,12019.0,12020.0,9852.0,8317.0,9351.0,11475.0,10810.0,13224.0,11586.0,13031.0,13571.0,14696.0,12607.0
194,12423.2,14203.5,13540.0,15893.3,16243.3,17558.3,12409.2,11989.2,12309.0,11463.6,13466.8,17132.9,14077.5,11475.0,12599.0,10855.0,14487.0,14778.0,15295.0,15908.0,10791.0,11275.0,14772.0,11447.0,13271.0,12572.0,13234.0,14475.0,11365.0,13467.0,11622.0,15811.0,11552.0,14179.0,15043.0,14644.0,13109.0,14655.0,14943.0,14080.0,13304.0,16186.0,15785.0,13962.0,14083.0,16170.0,18804.0,15293.0,15956.0,17494.0,23030.0,14423.0
195,12439.4,11269.7,9786.7,13302.0,9281.6,16063.5,12439.4,10886.3,10584.8,11455.0,13192.2,10455.5,9988.1,11168.0,9004.0,12436.0,12564.0,13516.0,11042.0,9137.0,11676.0,11729.0,10236.0,12151.0,9412.0,10025.0,12439.0,9484.0,10263.0,10716.0,11556.0,12172.0,10945.0,11106.0,10291.0,13003.0,11695.0,11081.0,11721.0,12744.0,10479.0,11083.0,10190.0,13947.0,14067.0,11916.0,16940.0,11937.0,13201.0,18568.0,17676.0,17310.0
196,12463.3,12664.4,13405.9,14757.3,14864.5,19449.1,16118.6,14630.2,14557.3,18804.9,19042.5,17573.9,16668.9,16690.0,14672.0,17357.0,12350.0,16857.0,13826.0,12179.0,11625.0,12435.0,14169.0,13347.0,12457.0,18057.0,13324.0,14334.0,13798.0,14074.0,16723.0,17936.0,16206.0,17784.0,14471.0,12490.0,14228.0,16426.0,13521.0,15086.0,17553.0,15412.0,15441.0,17650.0,19549.0,18909.0,25249.0,17231.0,16703.0,21546.0,27044.0,15797.0
197,13386.0,13436.7,10541.7,13872.8,10098.0,13428.0,14437.2,12612.7,14265.9,12890.6,10858.3,15585.3,15153.4,11730.0,11965.0,13171.0,12775.0,13546.0,10072.0,13646.0,11571.0,9984.0,12786.0,13042.0,9562.0,13357.0,12896.0,10044.0,11044.0,11828.0,10804.0,12818.0,11012.0,11389.0,12603.0,12711.0,10969.0,11868.0,15770.0,15255.0,12914.0,12679.0,11647.0,14244.0,11403.0,16611.0,21071.0,12292.0,16469.0,20236.0,17674.0,17154.0
198,12202.4,13120.0,16694.6,18897.0,14133.5,16263.8,13379.6,13612.2,18001.0,14813.1,18366.1,18046.2,19492.6,14238.0,17881.0,15755.0,17516.0,18487.0,12871.0,13052.0,11941.0,15604.0,18958.0,11746.0,13315.0,19805.0,12276.0,16693.0,14928.0,16017.0,14324.0,12709.0,17264.0,18022.0,19564.0,13208.0,17982.0,18034.0,18759.0,15693.0,15325.0,14326.0,13355.0,17085.0,20455.0,20820.0,25730.0,19394.0,21078.0,27513.0,22907.0,23961.0
199,9130.8,9815.8,11439.9,9341.9,12244.4,10505.1,8716.2,8977.9,9462.5,12214.3,9081.3,12295.0,10352.1,10140.0,8529.0,10214.0,9613.0,12271.0,9866.0,9308.0,7939.0,11714.0,10624.0,9188.0,11367.0,9687.0,9910.0,10397.0,8457.0,9192.0,10841.0,8944.0,11026.0,12838.0,12121.0,10007.0,9204.0,8459.0,10247.0,10716.0,10708.0,9391.0,10974.0,9886.0,13107.0,10634.0,14831.0,10274.0,11539.0,14485.0,14279.0,15336.0
200,13711.0,14491.3,12857.7,18016.5,11858.3,15524.0,16393.9,13870.4,16896.4,17887.0,13815.1,13396.7,14158.2,16513.0,15149.0,15780.0,12807.0,15944.0,15137.0,12711.0,13086.0,10971.0,13458.0,14545.0,13770.0,16893.0,16018.0,13194.0,11180.0,14675.0,15685.0,16383.0,15681.0,14884.0,16762.0,12090.0,16130.0,14836.0,17842.0,15215.0,13434.0,16571.0,15868.0,17991.0,15921.0,18605.0,22191.0,16066.0,13716.0,20596.0,22320.0,15516.0
201,10823.4,11945.7,10495.8,11260.6,11218.5,10782.4,12345.2,8957.3,8947.4,10896.4,12578.8,12260.0,10057.5,7859.0,11377.0,9967.0,11172.0,9111.0,9383.0,8275.0,10142.0,11410.0,11564.0,10666.0,8448.0,10829.0,8995.0,10024.0,8186.0,9440.0,10839.0,8194.0,11061.0,9264.0,12092.0,8441.0,10810.0,8587.0,12165.0,9788.0,10150.0,8701.0,11700.0,10303.0,12975.0,10929.0,16408.0,9427.0,13045.0,16391.0,13198.0,13720.0
202,9794.2,8432.9,10967.1,11453.9,8921.9,13110.3,9303.1,8942.3,8316.6,8793.7,11347.3,9837.3,10662.3,11164.0,8059.0,9330.0,10851.0,12648.0,9270.0,8127.0,10882.0,9187.0,9042.0,7282.0,9254.0,8574.0,10310.0,11122.0,10278.0,7994.0,11541.0,10184.0,11700.0,8533.0,9856.0,10491.0,10475.0,9485.0,9361.0,12168.0,10827.0,9546.0,11815.0,12074.0,10569.0,12478.0,15006.0,8601.0,11657.0,14938.0,12755.0,13035.0
203,13586.4,13195.4,10578.3,16404.9,12560.0,15501.3,13519.6,11315.0,15843.7,16192.7,16748.4,14957.4,11583.1,13739.0,12469.0,14616.0,14314.0,12031.0,10671.0,14035.0,13148.0,13999.0,13279.0,11316.0,11208.0,11875.0,15081.0,13115.0,15019.0,13204.0,14003.0,10977.0,12246.0,16197.0,14719.0,14708.0,12079.0,14922.0,11802.0,12358.0,12583.0,14561.0,11628.0,15469.0,16268.0,16399.0,17340.0,13262.0,18603.0,18940.0,19447.0,18151.0
204,9102.8,12446.9,11642.4,13043.5,10528.8,15332.2,10870.2,11672.5,11011.2,12477.0,10289.7,11104.9,9101.7,11067.0,10937.0,10728.0,9407.0,10928.0,9731.0,10585.0,12217.0,11388.0,9440.0,10159.0,10734.0,12924.0,11201.0,10312.0,10569.0,11705.0,10513.0,10776.0,9192.0,12063.0,10052.0,12155.0,11780.0,11854.0,13340.0,10531.0,13636.0,13450.0,13074.0,10182.0,12750.0,15014.0,16600.0,10393.0,14011.0,13618.0,20228.0,13136.0
205,9431.3,13973.0,10697.8,11787.8,10456.6,14805.5,10781.8,13943.9,14221.8,13917.0,13249.3,12947.7,15152.3,12149.0,9687.0,13897.0,14093.0,15713.0,10064.0,12171.0,11971.0,9778.0,10884.0,10296.0,9663.0,15102.0,11258.0,11298.0,9723.0,9808.0,13112.0,13666.0,10353.0,12725.0,13490.0,13588.0,14046.0,13416.0,11970.0,13327.0,14240.0,12774.0,13560.0,11527.0,13164.0,14646.0,15596.0,11198.0,16484.0,20037.0,19046.0,13111.0
206,11337.6,14007.5,10691.4,17338.6,11943.9,17773.7,14952.0,17220.2,12659.1,14946.6,14844.3,18600.9,14019.3,11897.0,15738.0,15099.0,13011.0,13033.0,13534.0,14895.0,11649.0,13867.0,17055.0,12375.0,12821.0,17255.0,15560.0,15225.0,13678.0,10997.0,12760.0,13377.0,12807.0,11700.0,15783.0,13171.0,15484.0,12004.0,12091.0,14666.0,14792.0,16832.0,17110.0,14022.0,17247.0,14307.0,18828.0,17068.0,16493.0,20472.0,18672.0,15840.0
207,8143.0,7716.5,8456.5,7535.6,8549.7,8767.9,8739.4,7950.0,9395.1,7912.7,7826.1,10768.8,9631.9,7823.0,8517.0,7373.0,8158.0,7795.0,8588.0,9360.0,8136.0,6911.0,7793.0,7729.0,7481.0,8391.0,8245.0,7624.0,6574.0,7966.0,7347.0,6711.0,8811.0,8453.0,7995.0,7773.0,8312.0,9232.0,7015.0,7446.0,9121.0,8461.0,9903.0,9529.0,9095.0,10117.0,10213.0,7414.0,10283.0,10918.0,12646.0,8494.0
208,7531.7,9866.5,8667.6,9110.7,8520.7,12679.9,10904.1,8783.6,8463.2,10215.7,7820.1,11385.9,10068.8,8559.0,8330.0,7779.0,9175.0,10201.0,8224.0,7847.0,7523.0,8760.0,8700.0,7421.0,8702.0,10513.0,7168.0,7081.0,7167.0,9862.0,7676.0,8795.0,7879.0,7621.0,8216.0,9180.0,8443.0,9318.0,8042.0,10716.0,8837.0,9598.0,7570.0,10477.0,10637.0,8879.0,11150.0,7952.0,12216.0,13636.0,14450.0,9724.0
209,6219.7,6843.3,5577.8,5740.4,6266.0,8580.5,7288.1,6009.7,6231.5,6858.3,6138.9,7417.3,5708.1,6322.0,6650.0,6086.0,5516.0,7080.0,6618.0,7166.0,6339.0,6301.0,5480.0,5579.0,4726.0,6956.0,5174.0,5282.0,5125.0,7015.0,6727.0,7337.0,5635.0,6496.0,6571.0,6556.0,5717.0,6681.0,7149.0,5526.0,6304.0,5464.0,7256.0,6267.0,6498.0,8004.0,8458.0,6502.0,5878.0,9197.0,9705.0,8961.0
210,8567.5,7625.2,7548.7,9179.3,10414.6,9628.4,9393.6,9084.5,7900.9,10389.8,9677.9,10907.9,8546.0,8934.0,7825.0,7865.0,9316.0,9288.0,8955.0,9845.0,6731.0,7390.0,10503.0,9430.0,8385.0,10860.0,8503.0,8295.0,10071.0,9419.0,7195.0,8108.0,10065.0,8557.0,8095.0,8487.0,8420.0,7566.0,8637.0,9230.0,8790.0,7577.0,9789.0,8017.0,11432.0,12208.0,14404.0,7813.0,11784.0,12778.0,15553.0,9791.0
211,15325.7,13666.1,11221.3,16177.6,12793.7,16946.6,16973.5,14465.2,15158.8,13193.3,14340.3,18137.8,17571.3,14058.0,14793.0,14649.0,16244.0,15645.0,14348.0,12008.0,14665.0,11835.0,14968.0,11220.0,12613.0,14522.0,14425.0,13914.0,11028.0,14625.0,12751.0,12615.0,14081.0,14785.0,17385.0,12003.0,14522.0,13163.0,15395.0,16869.0,16836.0,15155.0,15939.0,14846.0,16002.0,13751.0,19071.0,17976.0,17029.0,18159.0,22309.0,16524.0
212,8743.1,10186.3,7027.4,8659.1,9894.4,11274.0,10103.3,7433.5,7965.5,9809.3,11126.5,8233.7,8613.8,9789.0,8793.0,6839.0,8824.0,8800.0,9439.0,9879.0,6958.0,9118.0,10122.0,7920.0,9308.0,7484.0,6960.0,9222.0,6949.0,9767.0,8552.0,7336.0,7208.0,8883.0,7543.0,7350.0,7916.0,8474.0,9662.0,9214.0,8573.0,9795.0,10319.0,10326.0,11385.0,12238.0,12927.0,10877.0,9462.0,12359.0,14879.0,10279.0
213,12117.3,10368.3,8899.3,12625.7,9257.9,12437.2,10352.1,12904.6,11470.1,10534.1,10333.8,13394.6,13190.0,11972.0,11225.0,10489.0,12287.0,11407.0,9493.0,10050.0,12246.0,9716.0,11566.0,8593.0,12333.0,12416.0,9737.0,12564.0,8915.0,11500.0,12978.0,11939.0,9670.0,10074.0,12519.0,12572.0,11162.0,12205.0,12405.0,13892.0,13319.0,10448.0,13186.0,10786.0,13797.0,14567.0,12866.0,12112.0,13696.0,19015.0,17563.0,13687.0
214,9682.2,11140.5,9347.3,12744.1,11213.7,13451.7,11263.3,10356.4,10642.9,9161.0,9470.1,12091.5,11800.7,9432.0,9024.0,10194.0,9139.0,9311.0,8151.0,9449.0,9849.0,9472.0,10684.0,8863.0,8274.0,10722.0,9560.0,7947.0,9108.0,8279.0,9059.0,11529.0,11791.0,9125.0,9875.0,11666.0,9450.0,12243.0,11704.0,11134.0,12807.0,10510.0,11133.0,9477.0,13430.0,9740.0,16644.0,10202.0,13920.0,13348.0,16392.0,13527.0
215,7756.6,7267.6,7965.5,9022.0,8605.2,8059.2,6337.1,9199.7,7635.9,6895.0,7540.1,9129.7,8789.4,6064.0,6062.0,7760.0,8660.0,7556.0,7410.0,7623.0,5844.0,8176.0,6391.0,8142.0,6324.0,9292.0,6577.0,8749.0,6664.0,8528.0,6258.0,7139.0,7017.0,8247.0,6398.0,6454.0,8395.0,6708.0,6903.0,7766.0,7996.0,8724.0,9618.0,8472.0,7905.0,7554.0,9013.0,9346.0,9393.0,9979.0,11209.0,11800.0
216,5179.3,5542.2,5308.5,7305.3,5367.8,8704.3,6480.3,5837.3,6062.4,5701.6,7425.9,7165.3,7000.5,4790.0,6479.0,4926.0,4904.0,7905.0,4666.0,4957.0,5481.0,6850.0,7476.0,4827.0,6019.0,6184.0,6431.0,6999.0,6483.0,6193.0,5192.0,5603.0,6076.0,5144.0,5474.0,5488.0,5136.0,6088.0,7650.0,5691.0,7434.0,6394.0,7340.0,6002.0,6568.0,8365.0,8846.0,5645.0,8360.0,8505.0,10014.0,6805.0
217,9825.5,11054.3,11419.4,13805.0,10499.7,11254.7,12966.0,10474.9,13121.1,9297.7,10546.0,11013.4,10735.5,8544.0,8740.0,12261.0,9860.0,12262.0,8873.0,9604.0,10075.0,11097.0,9229.0,8328.0,10485.0,13810.0,10459.0,11731.0,10928.0,10933.0,9306.0,10321.0,9042.0,13505.0,9542.0,12300.0,9893.0,10554.0,12262.0,13186.0,9483.0,10399.0,10781.0,11530.0,11827.0,15086.0,17409.0,10784.0,10725.0,18798.0,21013.0,14431.0
218,16002.1,17135.1,17460.3,16024.7,15955.8,21038.1,18812.0,14600.9,17160.9,18022.5,19398.9,20337.0,14307.9,13294.0,15517.0,16458.0,14396.0,17138.0,14607.0,14798.0,16710.0,16813.0,14146.0,14805.0,12818.0,19370.0,16035.0,15043.0,17105.0,14798.0,14091.0,16577.0,16795.0,17135.0,18113.0,18067.0,12888.0,13244.0,18116.0,14780.0,18708.0,14556.0,16551.0,17603.0,17140.0,19820.0,24266.0,16466.0,15702.0,24275.0,21231.0,20413.0
219,13410.8,15378.5,12226.1,14082.9,11716.7,18296.1,16099.0,13579.9,12762.5,13797.4,12871.2,14437.2,12574.0,11048.0,12927.0,11006.0,14861.0,15239.0,12300.0,13697.0,14511.0,14502.0,16346.0,13675.0,14386.0,13170.0,11981.0,12691.0,15458.0,12180.0,12943.0,14833.0,12079.0,14351.0,13210.0,13875.0,14104.0,12526.0,13623.0,13208.0,14439.0,14443.0,12787.0,15039.0,12001.0,16346.0,18503.0,12624.0,18057.0,21849.0,20809.0,18265.0
220,11772.7,16732.3,10960.6,13439.9,15279.4,18960.6,13379.6,12623.5,14097.9,12660.1,17195.4,13058.6,12176.6,12203.0,11388.0,11536.0,12737.0,12549.0,13377.0,14758.0,14416.0,13630.0,16883.0,10721.0,15592.0,14851.0,12896.0,11457.0,15732.0,15066.0,15713.0,12264.0,12636.0,12992.0,12785.0,12579.0,15806.0,12660.0,15210.0,12671.0,14805.0,16363.0,17007.0,13867.0,18196.0,20100.0,17276.0,15455.0,16094.0,21156.0,26067.0,18197.0
221,16670.0,12821.3,16730.8,17172.8,12340.6,19485.6,17018.1,19017.1,13490.9,15390.4,16872.2,14273.3,13526.3,17286.0,12751.0,15770.0,15788.0,19095.0,15145.0,16301.0,11532.0,15961.0,14301.0,14461.0,13923.0,15021.0,13388.0,15963.0,17178.0,15981.0,12383.0,15995.0,17444.0,14415.0,17116.0,15312.0,12621.0,18232.0,15221.0,15340.0,13441.0,17371.0,17261.0,17492.0,18551.0,17162.0,22311.0,16398.0,20254.0,22430.0,26879.0,16106.0
